74865
227654
222341
238119
277081
94185
116081
158263
57316
43470
91770
52808
119301
115920
216867
77280
162771
130571
93863
172270
159068
192073
283521
426650
223468
74543
190946
69391
248423
148764
240534
192234
101430
72450
218477
115437
144095
100786
66654
75831
82432
143129
223951
166474
165991
18193
222341
